url,mname,source,status,failures,last_checked,first_seen,last_seen,tracked_days,bonus_count,window_count,last_24h_count,prev_24h_count,distinct_days,total_amount,avg_amount,max_amount,total_perceived,avg_perceived,commission_count,commission_total,avg_minwithdraw,avg_maxwithdraw,avg_rollover,bonuses_per_day,recent_share,growth_24h,hours_since_seen,avg_withdraw_headroom,avg_ratio,avg_rollover_burden,value_per_bonus,value_per_rollover,commission_share,avg_bonus_lifetime_days,stability,avg_daily_value,active_today,referral_url,short_url
https://ignition66.com,,urls,Redirect,0,2026-06-20 17:38:32,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://trust88au.com,ITRUST88,urls,OK,0,2026-08-23 16:41:21,2026-06-12 12:20:52,2026-08-17 10:58:28,65.9,3,2,0,0,2,20.1,10.1,20.0,2.21,0.74,0,0.0,262.7,13.3,0.0,0.045,0.0,0,149.7,249.3,1507.500,1507.5,0.74,0.74,0.0,0.00,0.030,0.03,0,,
https://kangaspin.com,,urls,Redirect,0,2026-06-20 11:54:18,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://m1spin.com,,urls,Redirect,0,2026-06-20 11:55:37,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://winx96.com,Winx96,urls,OK,0,2026-06-20 17:40:07,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://lucky7au.com,,urls,Error,0,2026-06-20 17:38:30,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://lion88.website,LION88,urls,Error,0,2026-08-18 03:41:54,2026-06-12 12:21:24,2026-06-12 12:21:24,0.0,1,1,0,0,1,5.0,5.0,5.0,0.13,0.13,0,0.0,588.0,21.0,0.0,,0.0,0,1732.3,567.0,117.600,117.6,0.13,0.13,0.0,0.00,,,0,,
https://betjohn.net,BetJohn,urls,OK,0,2026-06-20 17:37:13,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://pokiefox.com,PokieFox,urls,OK,0,2026-06-19 16:58:58,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://joypokies.com,,urls,Redirect,0,2026-06-20 11:54:11,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://crn7.com,CRN7,urls,OK,0,2026-06-20 17:37:35,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://race96.com,Race96,urls,OK,0,2026-08-23 16:40:52,2026-07-02 18:40:48,2026-07-02 18:40:48,0.0,1,0,0,0,1,0.2,0.2,0.2,16.16,16.16,0,0.0,,1000.0,,,0.0,0,1246.0,,,,16.16,16.16,0.0,0.00,,,0,,
https://we966.com,,urls,Redirect,0,2026-06-20 12:05:12,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://spadeau.com,,urls,Error,0,2026-06-20 17:39:13,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://panda95au.com,Panda95 AU,urls,OK,0,2026-08-18 03:39:28,2026-06-12 12:22:19,2026-07-02 18:40:35,20.3,3,2,0,0,3,8.6,2.9,8.0,119.26,39.75,0,0.0,25.0,471.7,26.2,0.148,0.0,0,1246.0,674.5,6.250,26.2,39.75,33.97,0.0,0.00,0.148,5.89,0,,
https://megabet26.com,MegaBet26,urls,Error,0,2026-08-18 03:43:40,2026-06-12 12:22:26,2026-06-12 12:22:26,0.0,1,1,0,0,1,0.0,,,0.01,0.01,0,0.0,200.0,10.0,0.0,,0.0,0,1732.3,190.0,,,0.01,0.01,0.0,0.00,,,0,,
https://tnt99au.com,TNT99,urls,Error,0,2026-08-18 03:42:29,2026-06-12 12:22:35,2026-06-12 12:22:35,0.0,1,1,0,0,1,0.0,,,0.08,0.08,0,0.0,150.0,12.0,0.0,,0.0,0,1732.3,138.0,,,0.08,0.08,0.0,0.00,,,0,,
https://aud99.com,Aud99,urls,OK,0,2026-08-23 16:41:04,2026-08-23 16:41:04,2026-08-23 16:41:04,0.0,1,0,1,0,1,0.1,0.1,0.1,7.28,7.28,0,0.0,,599.0,,,1.0,1,0.0,,,,7.28,7.28,0.0,0.00,,,1,,
https://kangaroobet88.com,KANGAROOBET88,urls,OK,0,2026-06-20 17:38:39,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://i8au.online,I8AU,urls,Error,0,2026-08-18 02:32:15,2026-06-12 12:22:57,2026-06-12 12:22:57,0.0,1,1,0,0,1,3.8,3.8,3.8,0.15,0.15,0,0.0,400.0,20.0,0.0,,0.0,0,1732.3,380.0,105.263,105.3,0.15,0.15,0.0,0.00,,,0,,
https://monica999.co,,urls,Code 530,0,2026-06-20 17:39:04,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://freeaud.co,,urls,Redirect,0,2026-06-20 17:38:15,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://blaze007.com,Blaze007,urls,OK,0,2026-06-22 22:49:02,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://mrgreen8.com,,urls,Redirect,0,2026-06-20 17:38:44,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
http://fail_login.com,,urls,Error,0,2026-08-18 03:42:29,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
http://alap.red/pripokies,,urls,Error,0,2026-08-18 03:43:01,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://22bitau.com,,urls,Error,0,2026-08-18 02:33:05,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://1aud.org,,urls,Error,0,2026-08-18 03:42:42,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://126spin.com,,urls,Error,0,2026-08-18 02:33:13,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://1auclub.com,,urls,Error,0,2026-08-18 03:43:14,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://5gau.com/5G9830A5A,,urls,Error,0,2026-08-18 02:33:20,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
http://p.red,,urls,Error,0,2026-08-18 03:43:34,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://365aud.com,,urls,Error,0,2026-08-18 03:42:57,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://365aud.co,,urls,Error,0,2026-08-18 03:43:30,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://19rich.com/REF213A33A6A,,urls,Error,0,2026-08-18 03:43:24,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://88pokies.com,,urls,Error,0,2026-08-18 02:33:36,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://77magic.net,,urls,Error,0,2026-08-18 03:43:44,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://3monkeyau.com,,urls,Error,0,2026-08-18 02:33:47,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://5gau.com,,urls,Error,0,2026-08-18 02:33:54,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://ace4win.com,,urls,,0,,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://888pokies.com,,urls,,0,,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://88aus.live,,urls,,0,,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
https://ai88au.net,,urls,Error,0,2026-08-18 03:43:50,,,,0,0,0,0,0,0.0,,,0.00,,0,0.0,,,,,,0,,,,,,,0.0,,,,0,,
